时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8,
1.48829E+12,37.01HZ ,185.03HZ ,-24,-7,70,0,-1,14,40.25,2.93,7.31,-0.94,-0.35,-0.05,-0.05,-0.89,-0.01,1.05,-1.07,8.37,11.22,-0.19,0.53,0.36,,1656,1465,1158,1651,1481,1221,1490,1719,endOfFrame
1.48829E+12,37.07HZ ,185.35HZ ,-17,-7,65,0,-1,14,35.59,-3.67,9.2,-0.95,-0.31,0.01,-0.08,-0.7,0.1,0.93,0.73,7.34,11.94,-0.33,-0.04,0.06,,1659,1490,1151,1623,1610,1228,1437,1659,endOfFrame
1.48829E+12,36.97HZ ,184.85HZ ,-4,-3,55,0,-1,13,33.12,-5.34,22.04,-0.94,-0.29,-0.01,-0.2,-0.57,0.18,0.54,0.84,6.32,11.38,-0.57,-0.07,-0.14,,1626,1525,1167,1611,1620,1264,1388,1663,endOfFrame
1.48829E+12,37.09HZ ,185.46HZ ,0,-3,44,0,-1,12,36.16,-8.09,25.86,-0.93,-0.3,-0.01,-0.23,-0.56,0.16,0.28,1.05,6.08,10.35,-0.23,0.03,0.4,,1646,1460,1182,1642,1571,1284,1490,1606,endOfFrame
1.48829E+12,37.12HZ ,185.58HZ ,0,-3,15,0,-1,10,34.56,-5.17,21.23,-0.93,-0.31,-0.01,-0.21,-0.64,-0.05,-0.26,0.8,5.07,8.65,-0.13,-0.07,0.18,,1619,1490,1248,1591,1577,1304,1468,1586,endOfFrame
1.48829E+12,37.28HZ ,186.39HZ ,0,-3,15,0,0,10,31.71,-2.71,15.46,-0.95,-0.28,-0.01,-0.16,-0.56,0,-0.05,0.61,5.37,8.42,-0.32,0.15,0.24,,1598,1490,1228,1615,1538,1320,1467,1610,endOfFrame
1.48829E+12,37.35HZ ,186.75HZ ,0,-3,15,0,0,9,30.52,-1.92,11.22,-0.96,-0.26,-0.01,-0.11,-0.53,0,0.06,0.3,4.59,7.74,-0.22,-0.02,0.11,,1601,1490,1269,1575,1555,1330,1457,1592,endOfFrame
1.48829E+12,37.03HZ ,185.13HZ ,0,-3,26,0,0,8,29.04,-0.55,11.46,-0.96,-0.25,-0.01,-0.1,-0.5,0.04,0.26,0.17,3.94,6.96,-0.22,-0.09,0.15,,1600,1490,1286,1561,1550,1358,1456,1571,endOfFrame
1.48829E+12,37.47HZ ,187.37HZ ,0,-3,26,0,-1,7,25.9,0.08,10.84,-0.97,-0.23,-0.03,-0.09,-0.45,0,0.27,-0.23,2.29,6.69,0.06,-0.11,0.25,,1612,1419,1343,1556,1549,1374,1461,1550,endOfFrame
1.48829E+12,37.47HZ ,187.35HZ ,-10,2,26,0,-1,7,22.75,0.36,11.44,-0.98,-0.2,-0.02,-0.1,-0.74,0.02,0.27,-0.21,1.83,6.83,-0.23,-0.15,0.13,,1599,1448,1328,1555,1559,1402,1413,1562,endOfFrame
1.48829E+12,37.27HZ ,186.34HZ ,2,-3,25,0,-1,7,20.63,0.79,13.84,-0.98,-0.18,-0.03,-0.12,-0.22,-0.09,0.23,-0.33,1.61,6.88,0.18,-0.06,0.02,,1595,1407,1383,1545,1569,1354,1442,1570,endOfFrame
1.48829E+12,37.22HZ ,186.08HZ ,-1,-1,20,0,-1,6,15.94,3.66,17.76,-0.98,-0.13,-0.05,-0.15,-0.3,-0.07,0.05,-0.67,0.72,6,-0.09,-0.22,-0.19,,1578,1447,1398,1507,1579,1400,1390,1566,endOfFrame
1.48829E+12,37.35HZ ,186.73HZ ,0,-1,2,-1,-1,6,10.94,4.41,13.76,-0.98,-0.11,-0.06,-0.14,-0.21,-0.19,-0.47,-1.78,0.8,5.85,0.17,-0.09,0.28,,1625,1382,1399,1525,1516,1411,1451,1557,endOfFrame
1.48829E+12,37.52HZ ,187.58HZ ,0,-1,2,-1,-1,3,8.11,5.86,5.06,-0.99,-0.07,-0.05,-0.07,-0.14,-0.12,-0.1,-1.41,-0.41,2.97,0.12,-0.12,0.21,,1569,1411,1457,1476,1481,1490,1459,1510,endOfFrame
